db_name,full_path,age,std
chalearn_15/Train,image_4437.jpg,51,5.422929
chalearn_15/Train,image_4432.jpg,55,4.249967
chalearn_15/Train,image_3234.jpg,66,5.205822
chalearn_15/Train,image_2455.jpg,52,4.576761
chalearn_15/Train,image_4821.jpg,35,4.424521
chalearn_15/Train,image_2367.jpg,19,2.985893
chalearn_15/Train,image_2165.jpg,20,2.767972
chalearn_15/Train,image_4306.jpg,31,4.907824
chalearn_15/Train,image_398.jpg,35,4.604789
chalearn_15/Train,image_4480.jpg,55,5.127703
chalearn_15/Train,image_831.jpg,33,4.160963
chalearn_15/Train,image_4820.jpg,37,5.789196
chalearn_15/Train,image_4762.jpg,14,2.333192
chalearn_15/Train,image_4751.jpg,27,5.960611
chalearn_15/Train,image_1844.jpg,26,3.906720
chalearn_15/Train,image_1056.jpg,27,3.329675
chalearn_15/Train,image_1378.jpg,25,3.697112
chalearn_15/Train,image_4753.jpg,23,3.689101
chalearn_15/Train,image_4499.jpg,42,5.645449
chalearn_15/Train,image_1879.jpg,19,3.492317
chalearn_15/Train,image_1347.jpg,32,3.411582
chalearn_15/Train,image_474.jpg,42,5.090159
chalearn_15/Train,image_2727.jpg,16,2.597264
chalearn_15/Train,image_4995.jpg,19,3.976975
chalearn_15/Train,image_4883.jpg,63,4.857740
chalearn_15/Train,image_2605.jpg,31,2.995532
chalearn_15/Train,image_1396.jpg,31,3.158533
chalearn_15/Train,image_3854.jpg,32,3.352394
chalearn_15/Train,image_1889.jpg,37,5.002222
chalearn_15/Train,image_340.jpg,27,3.363216
chalearn_15/Train,image_2234.jpg,25,5.027345
chalearn_15/Train,image_1724.jpg,25,4.823539
chalearn_15/Train,image_4529.jpg,82,5.642694
chalearn_15/Train,image_2747.jpg,17,3.058945
chalearn_15/Train,image_2363.jpg,26,5.168957
chalearn_15/Train,image_2374.jpg,20,4.516741
chalearn_15/Train,image_212.jpg,19,4.284338
chalearn_15/Train,image_3591.jpg,21,4.434516
chalearn_15/Train,image_1154.jpg,26,3.033823
chalearn_15/Train,image_2997.jpg,30,5.604003
chalearn_15/Train,image_5.jpg,20,3.994737
chalearn_15/Train,image_1111.jpg,44,4.581674
chalearn_15/Train,image_2465.jpg,52,4.254653
chalearn_15/Train,image_3150.jpg,48,6.213322
chalearn_15/Train,image_3244.jpg,22,3.233207
chalearn_15/Train,image_2469.jpg,31,4.357078
chalearn_15/Train,image_1240.jpg,27,3.247211
chalearn_15/Train,image_336.jpg,27,3.415939
chalearn_15/Train,image_2795.jpg,22,4.610674
chalearn_15/Train,image_2476.jpg,45,4.585805
chalearn_15/Train,image_1389.jpg,54,4.214655
chalearn_15/Train,image_848.jpg,49,6.396614
chalearn_15/Train,image_4877.jpg,38,5.122499
chalearn_15/Train,image_2496.jpg,20,3.556218
chalearn_15/Train,image_1468.jpg,38,4.227271
chalearn_15/Train,image_4032.jpg,24,3.221826
chalearn_15/Train,image_2540.jpg,26,4.252958
chalearn_15/Train,image_2015.jpg,14,2.410377
chalearn_15/Train,image_799.jpg,31,4.028008
chalearn_15/Train,image_2833.jpg,26,4.635461
chalearn_15/Train,image_4500.jpg,17,2.462158
chalearn_15/Train,image_1984.jpg,20,4.189715
chalearn_15/Train,image_1179.jpg,40,5.634845
chalearn_15/Train,image_1568.jpg,23,3.816724
chalearn_15/Train,image_1460.jpg,25,2.677984
chalearn_15/Train,image_3344.jpg,42,4.813176
chalearn_15/Train,image_3337.jpg,38,4.310273
chalearn_15/Train,image_3896.jpg,24,4.716663
chalearn_15/Train,image_1517.jpg,31,4.257856
chalearn_15/Train,image_4625.jpg,29,4.994385
chalearn_15/Train,image_2672.jpg,28,5.059644
chalearn_15/Train,image_1587.jpg,29,4.325290
chalearn_15/Train,image_4297.jpg,31,4.071885
chalearn_15/Train,image_2461.jpg,29,4.214546
chalearn_15/Train,image_2660.jpg,61,4.402187
chalearn_15/Train,image_1417.jpg,32,4.078315
chalearn_15/Train,image_3146.jpg,16,2.916059
chalearn_15/Train,image_4583.jpg,19,4.273952
chalearn_15/Train,image_4029.jpg,14,1.358323
chalearn_15/Train,image_3639.jpg,27,4.129165
chalearn_15/Train,image_2077.jpg,25,4.128103
chalearn_15/Train,image_326.jpg,25,3.989783
chalearn_15/Train,image_1743.jpg,50,4.533863
chalearn_15/Train,image_4262.jpg,13,2.692582
chalearn_15/Train,image_3463.jpg,27,4.768605
chalearn_15/Train,image_1950.jpg,18,2.921790
chalearn_15/Train,image_68.jpg,21,2.685113
chalearn_15/Train,image_3630.jpg,29,4.292026
chalearn_15/Train,image_5055.jpg,22,3.585686
chalearn_15/Train,image_2894.jpg,48,4.397600
chalearn_15/Train,image_3461.jpg,18,3.667807
chalearn_15/Train,image_789.jpg,38,3.562894
chalearn_15/Train,image_3706.jpg,20,5.559594
chalearn_15/Train,image_2818.jpg,49,5.746980
chalearn_15/Train,image_1687.jpg,28,4.623661
chalearn_15/Train,image_2143.jpg,39,4.897693
chalearn_15/Train,image_3784.jpg,33,4.773160
chalearn_15/Train,image_1449.jpg,54,5.414204
chalearn_15/Train,image_1044.jpg,54,4.532709
chalearn_15/Train,image_3608.jpg,34,4.411544
chalearn_15/Train,image_56.jpg,25,3.724683
chalearn_15/Train,image_2291.jpg,17,3.063842
chalearn_15/Train,image_2089.jpg,26,4.245075
chalearn_15/Train,image_3457.jpg,24,4.481908
chalearn_15/Train,image_283.jpg,27,3.833259
chalearn_15/Train,image_1008.jpg,31,5.017130
chalearn_15/Train,image_1183.jpg,61,4.907407
chalearn_15/Train,image_2169.jpg,27,4.787076
chalearn_15/Train,image_188.jpg,20,2.996597
chalearn_15/Train,image_4660.jpg,33,4.367232
chalearn_15/Train,image_3922.jpg,41,3.766630
chalearn_15/Train,image_3261.jpg,19,2.596883
chalearn_15/Train,image_4672.jpg,30,4.746846
chalearn_15/Train,image_2735.jpg,18,1.791613
chalearn_15/Train,image_4779.jpg,51,2.368431
chalearn_15/Train,image_39.jpg,24,2.124659
chalearn_15/Train,image_54.jpg,31,4.158076
chalearn_15/Train,image_1471.jpg,42,4.087794
chalearn_15/Train,image_3579.jpg,29,4.923413
chalearn_15/Train,image_2935.jpg,26,6.256237
chalearn_15/Train,image_4459.jpg,40,3.916631
chalearn_15/Train,image_4563.jpg,20,3.753412
chalearn_15/Train,image_2117.jpg,33,4.460570
chalearn_15/Train,image_822.jpg,35,3.067273
chalearn_15/Train,image_2344.jpg,27,3.401879
chalearn_15/Train,image_3389.jpg,14,2.913570
chalearn_15/Train,image_264.jpg,25,3.448671
chalearn_15/Train,image_324.jpg,57,4.429594
chalearn_15/Train,image_4539.jpg,18,2.985958
chalearn_15/Train,image_1440.jpg,40,4.761781
chalearn_15/Train,image_5078.jpg,17,1.934698
chalearn_15/Train,image_4592.jpg,21,3.798245
chalearn_15/Train,image_3421.jpg,56,4.659793
chalearn_15/Train,image_4286.jpg,24,3.837823
chalearn_15/Train,image_2184.jpg,48,4.829216
chalearn_15/Train,image_552.jpg,31,4.283928
chalearn_15/Train,image_4866.jpg,29,2.957290
chalearn_15/Train,image_576.jpg,51,3.554244
chalearn_15/Train,image_1574.jpg,21,3.657441
chalearn_15/Train,image_813.jpg,49,4.512966
chalearn_15/Train,image_5067.jpg,19,2.000000
chalearn_15/Train,image_2575.jpg,18,4.247811
chalearn_15/Train,image_2963.jpg,41,4.876585
chalearn_15/Train,image_1746.jpg,31,5.661315
chalearn_15/Train,image_3675.jpg,27,4.905224
chalearn_15/Train,image_2437.jpg,35,4.951916
chalearn_15/Train,image_2241.jpg,28,4.867850
chalearn_15/Train,image_225.jpg,55,4.955423
chalearn_15/Train,image_3198.jpg,23,4.404450
chalearn_15/Train,image_4394.jpg,24,3.987220
chalearn_15/Train,image_3450.jpg,28,3.878344
chalearn_15/Train,image_4174.jpg,42,4.499904
chalearn_15/Train,image_2542.jpg,17,3.541657
chalearn_15/Train,image_4400.jpg,27,3.879659
chalearn_15/Train,image_4652.jpg,24,5.016808
chalearn_15/Train,image_2101.jpg,18,2.547724
chalearn_15/Train,image_1362.jpg,28,4.159540
chalearn_15/Train,image_3615.jpg,20,3.639795
chalearn_15/Train,image_4506.jpg,32,5.530718
chalearn_15/Train,image_2604.jpg,43,4.436620
chalearn_15/Train,image_5016.jpg,48,4.514277
chalearn_15/Train,image_3686.jpg,48,4.921875
chalearn_15/Train,image_1563.jpg,12,2.201855
chalearn_15/Train,image_2740.jpg,9,1.439479
chalearn_15/Train,image_42.jpg,23,3.565392
chalearn_15/Train,image_682.jpg,30,4.388875
chalearn_15/Train,image_3192.jpg,30,2.524371
chalearn_15/Train,image_4673.jpg,28,4.890517
chalearn_15/Train,image_4531.jpg,48,5.166644
chalearn_15/Train,image_4867.jpg,28,4.750940
chalearn_15/Train,image_4025.jpg,19,3.848370
chalearn_15/Train,image_1406.jpg,56,5.198607
chalearn_15/Train,image_1446.jpg,27,4.360935
chalearn_15/Train,image_4008.jpg,36,2.813959
chalearn_15/Train,image_3264.jpg,36,4.705157
chalearn_15/Train,image_1705.jpg,27,3.497589
chalearn_15/Train,image_4954.jpg,30,3.971794
chalearn_15/Train,image_738.jpg,45,4.821825
chalearn_15/Train,image_3825.jpg,33,4.339739
chalearn_15/Train,image_1969.jpg,31,4.908481
chalearn_15/Train,image_2571.jpg,17,2.645189
chalearn_15/Train,image_3280.jpg,32,4.360286
chalearn_15/Train,image_4988.jpg,21,1.932184
chalearn_15/Train,image_1836.jpg,22,3.775488
chalearn_15/Train,image_193.jpg,23,2.270585
chalearn_15/Train,image_345.jpg,35,3.952379
chalearn_15/Train,image_503.jpg,25,2.790516
chalearn_15/Train,image_1777.jpg,24,3.588003
chalearn_15/Train,image_3781.jpg,20,3.347260
chalearn_15/Train,image_2841.jpg,42,3.622844
chalearn_15/Train,image_2904.jpg,36,5.567764
chalearn_15/Train,image_3401.jpg,25,3.293050
chalearn_15/Train,image_3556.jpg,50,4.291805
chalearn_15/Train,image_578.jpg,36,4.678556
chalearn_15/Train,image_3983.jpg,33,3.802183
chalearn_15/Train,image_851.jpg,37,4.206409
chalearn_15/Train,image_4576.jpg,6,1.950404
chalearn_15/Train,image_2638.jpg,37,4.578533
chalearn_15/Train,image_3349.jpg,39,4.273432
chalearn_15/Train,image_1895.jpg,21,3.401396
chalearn_15/Train,image_4783.jpg,53,3.751851
chalearn_15/Train,image_1014.jpg,33,4.657669
chalearn_15/Train,image_5076.jpg,18,2.019007
chalearn_15/Train,image_2317.jpg,28,4.358899
chalearn_15/Train,image_4425.jpg,56,5.064817
chalearn_15/Train,image_395.jpg,36,3.911748
chalearn_15/Train,image_1870.jpg,35,5.141903
chalearn_15/Train,image_4250.jpg,27,4.919182
chalearn_15/Train,image_4687.jpg,21,3.282607
chalearn_15/Train,image_4923.jpg,41,3.927020
chalearn_15/Train,image_2126.jpg,30,4.172926
chalearn_15/Train,image_106.jpg,24,1.699940
chalearn_15/Train,image_229.jpg,24,2.737395
chalearn_15/Train,image_2909.jpg,21,4.041404
chalearn_15/Train,image_157.jpg,22,2.968112
chalearn_15/Train,image_3171.jpg,38,5.319687
chalearn_15/Train,image_3178.jpg,37,5.404612
chalearn_15/Train,image_614.jpg,22,2.782049
chalearn_15/Train,image_3515.jpg,21,4.247209
chalearn_15/Train,image_2355.jpg,28,4.314775
chalearn_15/Train,image_2338.jpg,19,3.651124
chalearn_15/Train,image_3509.jpg,24,3.728850
chalearn_15/Train,image_3301.jpg,21,4.494895
chalearn_15/Train,image_4393.jpg,21,3.832283
chalearn_15/Train,image_4997.jpg,20,2.425418
chalearn_15/Train,image_3031.jpg,30,3.640055
chalearn_15/Train,image_535.jpg,54,5.637995
chalearn_15/Train,image_2873.jpg,30,4.657209
chalearn_15/Train,image_223.jpg,56,5.448624
chalearn_15/Train,image_267.jpg,21,2.736749
chalearn_15/Train,image_3080.jpg,39,4.426453
chalearn_15/Train,image_1876.jpg,28,4.108855
chalearn_15/Train,image_649.jpg,60,2.878198
chalearn_15/Train,image_1887.jpg,22,4.553831
chalearn_15/Train,image_3331.jpg,23,4.700804
chalearn_15/Train,image_2591.jpg,18,2.959561
chalearn_15/Train,image_4208.jpg,31,3.229330
chalearn_15/Train,image_189.jpg,24,2.818623
chalearn_15/Train,image_4163.jpg,53,5.087480
chalearn_15/Train,image_3440.jpg,27,3.990730
chalearn_15/Train,image_3088.jpg,22,3.613609
chalearn_15/Train,image_2433.jpg,36,5.156444
chalearn_15/Train,image_4587.jpg,36,4.735680
chalearn_15/Train,image_2555.jpg,31,5.030691
chalearn_15/Train,image_4076.jpg,26,3.032602
chalearn_15/Train,image_327.jpg,33,4.405647
chalearn_15/Train,image_3313.jpg,26,3.696244
chalearn_15/Train,image_3405.jpg,21,4.109609
chalearn_15/Train,image_591.jpg,56,4.068852
chalearn_15/Train,image_3809.jpg,16,2.416609
chalearn_15/Train,image_2161.jpg,31,4.318439
chalearn_15/Train,image_3583.jpg,27,4.634608
chalearn_15/Train,image_4016.jpg,35,3.879290
chalearn_15/Train,image_279.jpg,44,2.998622
chalearn_15/Train,image_1691.jpg,30,4.616559
chalearn_15/Train,image_4677.jpg,36,5.758214
chalearn_15/Train,image_312.jpg,29,4.666424
chalearn_15/Train,image_1053.jpg,25,3.081379
chalearn_15/Train,image_751.jpg,9,2.120117
chalearn_15/Train,image_3157.jpg,28,2.242678
chalearn_15/Train,image_1654.jpg,36,4.500771
chalearn_15/Train,image_4348.jpg,18,3.063944
chalearn_15/Train,image_1098.jpg,34,3.741657
chalearn_15/Train,image_2382.jpg,17,3.035588
chalearn_15/Train,image_2390.jpg,36,5.223977
chalearn_15/Train,image_2070.jpg,19,3.459894
chalearn_15/Train,image_4723.jpg,20,2.677984
chalearn_15/Train,image_3856.jpg,34,4.696334
chalearn_15/Train,image_2458.jpg,48,5.189543
chalearn_15/Train,image_239.jpg,24,2.352810
chalearn_15/Train,image_3070.jpg,55,5.639995
chalearn_15/Train,image_1427.jpg,27,1.558387
chalearn_15/Train,image_4143.jpg,17,3.881580
chalearn_15/Train,image_1103.jpg,44,4.455801
chalearn_15/Train,image_1402.jpg,31,4.448256
chalearn_15/Train,image_954.jpg,20,3.996526
chalearn_15/Train,image_2599.jpg,56,3.639354
chalearn_15/Train,image_4392.jpg,20,3.072368
chalearn_15/Train,image_3210.jpg,27,5.357122
chalearn_15/Train,image_291.jpg,49,4.391954
chalearn_15/Train,image_1588.jpg,56,4.364716
chalearn_15/Train,image_1547.jpg,32,4.182654
chalearn_15/Train,image_3814.jpg,29,4.059651
chalearn_15/Train,image_820.jpg,33,3.614737
chalearn_15/Train,image_3436.jpg,26,3.529223
chalearn_15/Train,image_2995.jpg,34,4.232021
chalearn_15/Train,image_3000.jpg,26,4.786762
chalearn_15/Train,image_38.jpg,25,3.484777
chalearn_15/Train,image_3835.jpg,23,3.279660
chalearn_15/Train,image_1698.jpg,49,4.289077
chalearn_15/Train,image_1695.jpg,24,3.477804
chalearn_15/Train,image_269.jpg,33,4.081372
chalearn_15/Train,image_213.jpg,18,3.944933
chalearn_15/Train,image_4719.jpg,16,2.061283
chalearn_15/Train,image_743.jpg,25,3.431546
chalearn_15/Train,image_94.jpg,30,2.807899
chalearn_15/Train,image_4747.jpg,21,2.818489
chalearn_15/Train,image_4588.jpg,20,2.631249
chalearn_15/Train,image_2160.jpg,31,3.719682
chalearn_15/Train,image_4490.jpg,27,3.713083
chalearn_15/Train,image_2439.jpg,50,5.158969
chalearn_15/Train,image_1120.jpg,35,4.976870
chalearn_15/Train,image_2334.jpg,14,1.820867
chalearn_15/Train,image_2546.jpg,29,3.678477
chalearn_15/Train,image_4948.jpg,13,1.790838
chalearn_15/Train,image_149.jpg,25,3.764706
chalearn_15/Train,image_1425.jpg,30,2.801099
chalearn_15/Train,image_4351.jpg,21,3.016959
chalearn_15/Train,image_243.jpg,19,2.650568
chalearn_15/Train,image_4433.jpg,56,3.567757
chalearn_15/Train,image_4452.jpg,26,3.580702
chalearn_15/Train,image_4304.jpg,23,4.399474
chalearn_15/Train,image_4702.jpg,23,3.762160
chalearn_15/Train,image_3408.jpg,24,4.038014
chalearn_15/Train,image_3772.jpg,18,3.525137
chalearn_15/Train,image_1152.jpg,27,2.344120
chalearn_15/Train,image_4630.jpg,51,5.529592
chalearn_15/Train,image_2539.jpg,28,4.315594
chalearn_15/Train,image_3679.jpg,20,2.840592
chalearn_15/Train,image_720.jpg,68,5.225472
chalearn_15/Train,image_3815.jpg,39,5.115174
chalearn_15/Train,image_3925.jpg,22,4.532591
chalearn_15/Train,image_202.jpg,32,4.883532
chalearn_15/Train,image_4398.jpg,26,4.913790
chalearn_15/Train,image_1013.jpg,35,5.731673
chalearn_15/Train,image_2484.jpg,28,3.853426
chalearn_15/Train,image_505.jpg,39,4.822286
chalearn_15/Train,image_3555.jpg,50,1.972027
chalearn_15/Train,image_3877.jpg,29,5.517019
chalearn_15/Train,image_4780.jpg,53,4.131141
chalearn_15/Train,image_3423.jpg,18,3.028127
chalearn_15/Train,image_3498.jpg,22,3.828524
chalearn_15/Train,image_3256.jpg,27,4.503967
chalearn_15/Train,image_3399.jpg,26,3.935812
chalearn_15/Train,image_784.jpg,58,4.506169
chalearn_15/Train,image_658.jpg,33,2.796871
chalearn_15/Train,image_2267.jpg,44,5.520165
chalearn_15/Train,image_4984.jpg,22,3.319973
chalearn_15/Train,image_3045.jpg,30,4.549115
chalearn_15/Train,image_3233.jpg,33,5.382585
chalearn_15/Train,image_1358.jpg,24,3.771585
chalearn_15/Train,image_2029.jpg,36,4.385159
chalearn_15/Train,image_4962.jpg,28,4.479087
chalearn_15/Train,image_277.jpg,23,2.547508
chalearn_15/Train,image_1764.jpg,29,3.728571
chalearn_15/Train,image_4725.jpg,31,2.199258
chalearn_15/Train,image_499.jpg,34,4.110889
chalearn_15/Train,image_4572.jpg,32,3.520019
chalearn_15/Train,image_457.jpg,24,3.291403
chalearn_15/Train,image_4775.jpg,19,3.537698
chalearn_15/Train,image_3598.jpg,23,2.617250
chalearn_15/Train,image_2066.jpg,27,4.297206
chalearn_15/Train,image_1822.jpg,15,2.711439
chalearn_15/Train,image_5020.jpg,21,3.091206
chalearn_15/Train,image_4048.jpg,36,4.844495
chalearn_15/Train,image_3058.jpg,44,5.035871
chalearn_15/Train,image_2191.jpg,25,4.349896
chalearn_15/Train,image_4770.jpg,16,3.179173
chalearn_15/Train,image_4752.jpg,28,4.227271
chalearn_15/Train,image_727.jpg,25,3.088440
chalearn_15/Train,image_610.jpg,26,4.182080
chalearn_15/Train,image_1828.jpg,21,3.567915
chalearn_15/Train,image_1126.jpg,28,3.540133
chalearn_15/Train,image_4971.jpg,21,3.329675
chalearn_15/Train,image_3025.jpg,32,4.305312
chalearn_15/Train,image_2023.jpg,16,2.975159
chalearn_15/Train,image_1768.jpg,28,3.516030
chalearn_15/Train,image_548.jpg,35,3.625308
chalearn_15/Train,image_1628.jpg,39,4.428019
chalearn_15/Train,image_75.jpg,29,3.745192
chalearn_15/Train,image_522.jpg,38,3.186510
chalearn_15/Train,image_4819.jpg,21,4.454211
chalearn_15/Train,image_4793.jpg,51,3.303870
chalearn_15/Train,image_331.jpg,26,3.717718
chalearn_15/Train,image_3735.jpg,25,4.616666
chalearn_15/Train,image_4887.jpg,25,4.909383
chalearn_15/Train,image_3853.jpg,28,6.696285
chalearn_15/Train,image_982.jpg,55,3.856946
chalearn_15/Train,image_1553.jpg,13,1.854027
chalearn_15/Train,image_3386.jpg,22,3.260775
chalearn_15/Train,image_852.jpg,28,3.407267
chalearn_15/Train,image_2397.jpg,31,3.609341
chalearn_15/Train,image_2570.jpg,20,4.169921
chalearn_15/Train,image_2900.jpg,24,4.242208
chalearn_15/Train,image_3808.jpg,19,3.911748
chalearn_15/Train,image_1162.jpg,25,2.449490
chalearn_15/Train,image_2786.jpg,9,1.436065
chalearn_15/Train,image_3019.jpg,32,4.232380
chalearn_15/Train,image_2345.jpg,28,3.715357
chalearn_15/Train,image_3745.jpg,19,2.734152
chalearn_15/Train,image_2129.jpg,33,4.325264
chalearn_15/Train,image_3847.jpg,21,4.552167
chalearn_15/Train,image_3693.jpg,28,3.967752
chalearn_15/Train,image_1921.jpg,39,5.075772
chalearn_15/Train,image_4629.jpg,23,4.007390
chalearn_15/Train,image_2287.jpg,17,2.793243
chalearn_15/Train,image_4404.jpg,18,3.681171
chalearn_15/Train,image_2014.jpg,32,4.288697
chalearn_15/Train,image_4679.jpg,51,3.335999
chalearn_15/Train,image_1084.jpg,28,3.530090
chalearn_15/Train,image_4185.jpg,17,2.560382
chalearn_15/Train,image_4131.jpg,22,4.214309
chalearn_15/Train,image_984.jpg,59,5.392253
chalearn_15/Train,image_2842.jpg,26,3.684204
chalearn_15/Train,image_3113.jpg,16,2.651383
chalearn_15/Train,image_2236.jpg,18,3.446455
chalearn_15/Train,image_4532.jpg,12,1.472538
chalearn_15/Train,image_1592.jpg,30,3.497859
chalearn_15/Train,image_1018.jpg,31,3.304295
chalearn_15/Train,image_1454.jpg,28,4.225419
chalearn_15/Train,image_2524.jpg,24,5.340478
chalearn_15/Train,image_1071.jpg,33,3.902511
chalearn_15/Train,image_1962.jpg,22,4.744310
chalearn_15/Train,image_3562.jpg,27,4.387482
chalearn_15/Train,image_2097.jpg,19,3.487284
chalearn_15/Train,image_2537.jpg,24,5.656240
chalearn_15/Train,image_2482.jpg,27,3.602111
chalearn_15/Train,image_4111.jpg,25,5.116208
chalearn_15/Train,image_3969.jpg,24,3.408540
chalearn_15/Train,image_1621.jpg,57,4.366562
chalearn_15/Train,image_827.jpg,57,5.037107
chalearn_15/Train,image_3845.jpg,55,4.714743
chalearn_15/Train,image_4981.jpg,42,4.716450
chalearn_15/Train,image_2298.jpg,24,3.986004
chalearn_15/Train,image_1408.jpg,59,5.865847
chalearn_15/Train,image_4182.jpg,14,2.454316
chalearn_15/Train,image_2734.jpg,15,2.699987
chalearn_15/Train,image_46.jpg,41,4.954543
chalearn_15/Train,image_1464.jpg,40,3.711489
chalearn_15/Train,image_2225.jpg,44,4.270831
chalearn_15/Train,image_3942.jpg,26,3.656651
chalearn_15/Train,image_2594.jpg,46,4.703044
chalearn_15/Train,image_2176.jpg,57,5.035359
chalearn_15/Train,image_4902.jpg,32,2.294625
chalearn_15/Train,image_4281.jpg,19,3.372530
chalearn_15/Train,image_1060.jpg,27,3.642157
chalearn_15/Train,image_1309.jpg,21,2.398224
chalearn_15/Train,image_3684.jpg,19,3.180496
chalearn_15/Train,image_2613.jpg,53,5.377135
chalearn_15/Train,image_3197.jpg,24,4.908043
chalearn_15/Train,image_176.jpg,17,2.776570
chalearn_15/Train,image_3695.jpg,28,4.766459
chalearn_15/Train,image_4796.jpg,59,2.576636
chalearn_15/Train,image_757.jpg,54,5.073761
chalearn_15/Train,image_2686.jpg,39,4.576909
chalearn_15/Train,image_410.jpg,24,3.178371
chalearn_15/Train,image_798.jpg,38,3.975050
chalearn_15/Train,image_664.jpg,55,5.076923
chalearn_15/Train,image_339.jpg,28,3.267194
chalearn_15/Train,image_2750.jpg,51,5.731360
chalearn_15/Train,image_132.jpg,23,2.413116
chalearn_15/Train,image_2107.jpg,27,4.948433
chalearn_15/Train,image_2791.jpg,27,4.373374
chalearn_15/Train,image_1797.jpg,21,3.863299
chalearn_15/Train,image_911.jpg,47,5.378054
chalearn_15/Train,image_1916.jpg,33,4.033698
chalearn_15/Train,image_1833.jpg,27,4.659955
chalearn_15/Train,image_3993.jpg,17,3.004249
chalearn_15/Train,image_862.jpg,39,4.609019
chalearn_15/Train,image_4675.jpg,35,4.731570
chalearn_15/Train,image_1433.jpg,37,2.859635
chalearn_15/Train,image_1346.jpg,27,3.223435
chalearn_15/Train,image_4632.jpg,22,2.630279
chalearn_15/Train,image_4475.jpg,21,3.410750
chalearn_15/Train,image_3288.jpg,32,5.157720
chalearn_15/Train,image_1871.jpg,23,4.381780
chalearn_15/Train,image_547.jpg,50,4.895333
chalearn_15/Train,image_4237.jpg,43,3.613565
chalearn_15/Train,image_3073.jpg,30,4.980518
chalearn_15/Train,image_2260.jpg,35,4.948717
chalearn_15/Train,image_3895.jpg,37,5.734762
chalearn_15/Train,image_4715.jpg,52,3.499789
chalearn_15/Train,image_2762.jpg,28,4.457185
chalearn_15/Train,image_4405.jpg,19,4.255449
chalearn_15/Train,image_2746.jpg,45,4.193850
chalearn_15/Train,image_2569.jpg,44,4.728978
chalearn_15/Train,image_628.jpg,35,4.977500
chalearn_15/Train,image_3504.jpg,37,5.153249
chalearn_15/Train,image_16.jpg,4,1.581139
chalearn_15/Train,image_1793.jpg,17,3.756317
chalearn_15/Train,image_1510.jpg,29,4.723629
chalearn_15/Train,image_1974.jpg,20,3.812614
chalearn_15/Train,image_2813.jpg,25,4.084085
chalearn_15/Train,image_2950.jpg,23,4.901756
chalearn_15/Train,image_3719.jpg,27,4.200986
chalearn_15/Train,image_1642.jpg,39,4.383546
chalearn_15/Train,image_2171.jpg,27,5.135903
chalearn_15/Train,image_313.jpg,36,5.400617
chalearn_15/Train,image_3330.jpg,45,3.097893
chalearn_15/Train,image_786.jpg,42,4.245429
chalearn_15/Train,image_1524.jpg,37,4.694828
chalearn_15/Train,image_260.jpg,21,4.665117
chalearn_15/Train,image_1420.jpg,46,4.235662
chalearn_15/Train,image_5033.jpg,30,4.199733
chalearn_15/Train,image_2917.jpg,29,4.368811
chalearn_15/Train,image_3625.jpg,23,4.345844
chalearn_15/Train,image_1147.jpg,27,4.413535
chalearn_15/Train,image_870.jpg,50,4.843100
chalearn_15/Train,image_2274.jpg,17,2.964090
chalearn_15/Train,image_4064.jpg,50,4.708460
chalearn_15/Train,image_1436.jpg,43,3.077698
chalearn_15/Train,image_4187.jpg,24,3.626856
chalearn_15/Train,image_469.jpg,30,4.437060
chalearn_15/Train,image_2316.jpg,22,4.205651
chalearn_15/Train,image_2683.jpg,37,4.440971
chalearn_15/Train,image_4279.jpg,30,4.296496
chalearn_15/Train,image_3358.jpg,41,4.153517
chalearn_15/Train,image_2071.jpg,47,4.594244
chalearn_15/Train,image_2024.jpg,31,4.540792
chalearn_15/Train,image_3850.jpg,32,4.516898
chalearn_15/Train,image_2192.jpg,25,4.356650
chalearn_15/Train,image_3943.jpg,27,5.169056
chalearn_15/Train,image_4180.jpg,45,5.134553
chalearn_15/Train,image_4935.jpg,21,2.038099
chalearn_15/Train,image_4072.jpg,22,2.925842
chalearn_15/Train,image_4252.jpg,40,4.787076
chalearn_15/Train,image_3148.jpg,51,4.763140
chalearn_15/Train,image_192.jpg,47,5.497474
chalearn_15/Train,image_900.jpg,27,3.326609
chalearn_15/Train,image_2954.jpg,31,4.479087
chalearn_15/Train,image_545.jpg,47,3.983695
chalearn_15/Train,image_3016.jpg,28,4.421654
chalearn_15/Train,image_3906.jpg,23,3.640055
chalearn_15/Train,image_4396.jpg,16,4.108851
chalearn_15/Train,image_59.jpg,22,2.587717
chalearn_15/Train,image_360.jpg,71,3.732157
chalearn_15/Train,image_4646.jpg,30,3.989783
chalearn_15/Train,image_1426.jpg,28,2.931163
chalearn_15/Train,image_2822.jpg,36,4.424061
chalearn_15/Train,image_1964.jpg,39,4.740759
chalearn_15/Train,image_2050.jpg,36,4.789321
chalearn_15/Train,image_4961.jpg,29,5.566170
chalearn_15/Train,image_139.jpg,22,1.983310
chalearn_15/Train,image_4622.jpg,29,5.091510
chalearn_15/Train,image_634.jpg,57,4.329325
chalearn_15/Train,image_1800.jpg,22,3.944599
chalearn_15/Train,image_4079.jpg,15,2.586898
chalearn_15/Train,image_2854.jpg,34,5.126788
chalearn_15/Train,image_1908.jpg,20,4.135919
chalearn_15/Train,image_2120.jpg,36,4.156852
chalearn_15/Train,image_1523.jpg,38,4.522267
