db_name,full_path,age,std,ageGrp
chalearn_15/Train,image_812.jpg,45,4.148144,3
chalearn_15/Train,image_3059.jpg,26,4.139777,1
chalearn_15/Train,image_4620.jpg,25,3.582839,1
chalearn_15/Train,image_1991.jpg,38,5.175346,3
chalearn_15/Train,image_2062.jpg,21,4.942019,0
chalearn_15/Train,image_603.jpg,25,3.223435,1
chalearn_15/Train,image_1001.jpg,36,4.412194,2
chalearn_15/Train,image_400.jpg,29,3.774917,1
chalearn_15/Train,image_3887.jpg,27,3.8314839999999997,1
chalearn_15/Train,image_857.jpg,54,3.374575,3
chalearn_15/Train,image_2490.jpg,32,4.590580999999999,2
chalearn_15/Train,image_1568.jpg,23,3.816724,1
chalearn_15/Train,image_4287.jpg,24,4.558576,1
chalearn_15/Train,image_3070.jpg,55,5.639995,3
chalearn_15/Train,image_4689.jpg,48,3.650403,3
chalearn_15/Train,image_3464.jpg,22,3.867172,0
chalearn_15/Train,image_3009.jpg,50,4.177082,3
chalearn_15/Train,image_3061.jpg,34,4.15284,2
chalearn_15/Train,image_1071.jpg,33,3.902511,2
chalearn_15/Train,image_1045.jpg,47,3.328121,3
chalearn_15/Train,image_3804.jpg,26,4.1707980000000004,1
chalearn_15/Train,image_4411.jpg,18,4.130628,0
chalearn_15/Train,image_3684.jpg,19,3.1804959999999998,0
chalearn_15/Train,image_2275.jpg,23,3.252053,1
chalearn_15/Train,image_2683.jpg,37,4.440971,2
chalearn_15/Train,image_474.jpg,42,5.090159,3
chalearn_15/Train,image_4303.jpg,22,2.0154959999999997,0
chalearn_15/Train,image_3899.jpg,33,3.8796779999999997,2
chalearn_15/Train,image_1345.jpg,27,3.2852550000000003,1
chalearn_15/Train,image_3431.jpg,39,6.044055999999999,3
chalearn_15/Train,image_1440.jpg,40,4.761781,3
chalearn_15/Train,image_953.jpg,23,4.480068,1
chalearn_15/Train,image_1565.jpg,28,3.560423,1
chalearn_15/Train,image_4622.jpg,29,5.0915099999999995,1
chalearn_15/Train,image_2965.jpg,41,4.379412,3
chalearn_15/Train,image_1018.jpg,31,3.3042949999999998,2
chalearn_15/Train,image_4511.jpg,31,4.014679,2
chalearn_15/Train,image_1433.jpg,37,2.859635,2
chalearn_15/Train,image_2634.jpg,35,5.186508,2
chalearn_15/Train,image_3890.jpg,60,5.279972,3
chalearn_15/Train,image_4313.jpg,21,4.774242,0
chalearn_15/Train,image_2842.jpg,26,3.6842040000000003,1
chalearn_15/Train,image_3450.jpg,28,3.8783440000000002,1
chalearn_15/Train,image_2788.jpg,36,4.329411,2
chalearn_15/Train,image_3559.jpg,28,3.538559,1
chalearn_15/Train,image_1642.jpg,39,4.383546,3
chalearn_15/Train,image_184.jpg,8,2.353708,0
chalearn_15/Train,image_2218.jpg,26,3.59786,1
chalearn_15/Train,image_459.jpg,23,3.765304,1
chalearn_15/Train,image_1913.jpg,39,5.232197,3
chalearn_15/Train,image_4223.jpg,21,3.473071,0
chalearn_15/Train,image_957.jpg,24,3.342394,1
chalearn_15/Train,image_2570.jpg,20,4.1699209999999995,0
chalearn_15/Train,image_2339.jpg,18,3.5351800000000004,0
chalearn_15/Train,image_3832.jpg,29,4.489888,1
chalearn_15/Train,image_377.jpg,63,5.469658,3
chalearn_15/Train,image_455.jpg,30,5.372514,2
chalearn_15/Train,image_1803.jpg,20,4.014079,0
chalearn_15/Train,image_211.jpg,28,3.226169,1
chalearn_15/Train,image_1662.jpg,36,5.198,2
chalearn_15/Train,image_3547.jpg,23,3.485326,1
chalearn_15/Train,image_2458.jpg,48,5.1895430000000005,3
chalearn_15/Train,image_3461.jpg,18,3.667807,0
chalearn_15/Train,image_3661.jpg,29,3.039351,1
chalearn_15/Train,image_995.jpg,27,3.6645019999999997,1
chalearn_15/Train,image_499.jpg,34,4.110889,2
chalearn_15/Train,image_3133.jpg,18,2.645394,0
chalearn_15/Train,image_4793.jpg,51,3.30387,3
chalearn_15/Train,image_532.jpg,57,3.773997,3
chalearn_15/Train,image_3922.jpg,41,3.76663,3
chalearn_15/Train,image_824.jpg,63,3.419402,3
chalearn_15/Train,image_2199.jpg,21,4.344462,0
chalearn_15/Train,image_1858.jpg,19,3.3571199999999997,0
chalearn_15/Train,image_3563.jpg,41,4.518288,3
chalearn_15/Train,image_3342.jpg,36,5.562673,2
chalearn_15/Train,image_1713.jpg,55,5.512162,3
chalearn_15/Train,image_3307.jpg,25,2.881936,1
chalearn_15/Train,image_283.jpg,27,3.8332589999999995,1
chalearn_15/Train,image_239.jpg,24,2.35281,1
chalearn_15/Train,image_522.jpg,38,3.1865099999999997,3
chalearn_15/Train,image_234.jpg,16,2.177107,0
chalearn_15/Train,image_4553.jpg,17,2.474358,0
chalearn_15/Train,image_431.jpg,33,2.898684,2
chalearn_15/Train,image_2355.jpg,28,4.314775,1
chalearn_15/Train,image_1893.jpg,55,4.311418,3
chalearn_15/Train,image_4029.jpg,14,1.358323,0
chalearn_15/Train,image_1424.jpg,55,4.6291,3
chalearn_15/Train,image_4813.jpg,26,3.5174489999999996,1
chalearn_15/Train,image_4535.jpg,25,4.046288,1
chalearn_15/Train,image_2298.jpg,24,3.986004,1
chalearn_15/Train,image_3707.jpg,18,3.461535,0
chalearn_15/Train,image_1036.jpg,57,5.551245,3
chalearn_15/Train,image_2491.jpg,50,4.561904,3
chalearn_15/Train,image_4818.jpg,58,4.139914,3
chalearn_15/Train,image_1685.jpg,52,4.923097,3
chalearn_15/Train,image_848.jpg,49,6.396614,3
chalearn_15/Train,image_3505.jpg,29,4.169422,1
chalearn_15/Train,image_1421.jpg,52,4.2356620000000005,3
chalearn_15/Train,image_1653.jpg,37,5.039031,2
chalearn_15/Train,image_4048.jpg,36,4.844494999999999,2
chalearn_15/Train,image_2334.jpg,14,1.8208669999999998,0
chalearn_15/Train,image_2709.jpg,45,4.618589,3
chalearn_15/Train,image_1912.jpg,22,3.511074,0
chalearn_15/Train,image_3352.jpg,24,4.132909,1
chalearn_15/Train,image_4892.jpg,46,3.9589730000000003,3
chalearn_15/Train,image_4301.jpg,22,5.134138,0
chalearn_15/Train,image_940.jpg,11,3.708299,0
chalearn_15/Train,image_1500.jpg,68,6.184097,3
chalearn_15/Train,image_103.jpg,22,1.8497259999999998,0
chalearn_15/Train,image_4350.jpg,20,3.5145470000000003,0
chalearn_15/Train,image_4173.jpg,42,3.791781,3
chalearn_15/Train,image_3041.jpg,33,4.587636,2
chalearn_15/Train,image_2178.jpg,29,5.027483999999999,1
chalearn_15/Train,image_2789.jpg,28,5.0787580000000005,1
chalearn_15/Train,image_3999.jpg,30,4.599009,2
chalearn_15/Train,image_343.jpg,30,2.412983,2
chalearn_15/Train,image_5047.jpg,15,2.144047,0
chalearn_15/Train,image_4814.jpg,57,4.422166000000001,3
chalearn_15/Train,image_2391.jpg,32,4.117379,2
chalearn_15/Train,image_4916.jpg,16,3.6147839999999998,0
chalearn_15/Train,image_2600.jpg,37,4.941753,2
chalearn_15/Train,image_1530.jpg,22,3.243662,0
chalearn_15/Train,image_4182.jpg,14,2.454316,0
chalearn_15/Train,image_1260.jpg,40,4.172496,3
chalearn_15/Train,image_312.jpg,29,4.666424,1
chalearn_15/Train,image_922.jpg,29,3.835369,1
chalearn_15/Train,image_61.jpg,23,2.150779,1
chalearn_15/Train,image_1454.jpg,28,4.2254190000000005,1
chalearn_15/Train,image_4792.jpg,20,3.8205940000000003,0
chalearn_15/Train,image_403.jpg,49,5.642405,3
chalearn_15/Train,image_76.jpg,23,3.7043519999999996,1
chalearn_15/Train,image_1951.jpg,24,3.513982,1
chalearn_15/Train,image_1443.jpg,31,3.687497,2
chalearn_15/Train,image_166.jpg,19,2.106537,0
chalearn_15/Train,image_3680.jpg,19,2.8565709999999997,0
chalearn_15/Train,image_2766.jpg,21,4.810172000000001,0
chalearn_15/Train,image_3653.jpg,33,3.796014,2
chalearn_15/Train,image_4034.jpg,51,4.948737,3
chalearn_15/Train,image_3325.jpg,62,3.61744,3
chalearn_15/Train,image_2479.jpg,35,4.620335,2
chalearn_15/Train,image_3478.jpg,49,3.645443,3
chalearn_15/Train,image_3047.jpg,17,2.989232,0
chalearn_15/Train,image_4749.jpg,28,4.365267,1
chalearn_15/Train,image_4597.jpg,29,5.413563,1
chalearn_15/Train,image_4879.jpg,45,5.365947,3
chalearn_15/Train,image_434.jpg,33,3.8477989999999997,2
chalearn_15/Train,image_346.jpg,26,2.994042,1
chalearn_15/Train,image_2580.jpg,23,4.262772,1
chalearn_15/Train,image_2496.jpg,20,3.556218,0
chalearn_15/Train,image_2278.jpg,28,4.114191,1
chalearn_15/Train,image_3555.jpg,50,1.972027,3
chalearn_15/Train,image_1006.jpg,26,3.8683699999999996,1
chalearn_15/Train,image_352.jpg,33,3.415939,2
chalearn_15/Train,image_4673.jpg,28,4.890517,1
chalearn_15/Train,image_745.jpg,28,2.5122150000000003,1
chalearn_15/Train,image_3365.jpg,22,3.981438,0
chalearn_15/Train,image_1195.jpg,61,3.7746440000000003,3
chalearn_15/Train,image_2668.jpg,36,4.645911,2
chalearn_15/Train,image_1628.jpg,39,4.428019,3
chalearn_15/Train,image_2672.jpg,28,5.0596440000000005,1
chalearn_15/Train,image_216.jpg,29,3.887078,1
chalearn_15/Train,image_3521.jpg,42,4.990295,3
chalearn_15/Train,image_3285.jpg,22,2.946915,0
chalearn_15/Train,image_3576.jpg,52,3.712442,3
chalearn_15/Train,image_245.jpg,39,4.255249,3
chalearn_15/Train,image_5058.jpg,36,4.271189,2
chalearn_15/Train,image_1800.jpg,22,3.9445989999999997,0
chalearn_15/Train,image_2413.jpg,33,3.6289870000000004,2
chalearn_15/Train,image_3491.jpg,47,5.022173,3
chalearn_15/Train,image_1510.jpg,29,4.723629,1
chalearn_15/Train,image_3781.jpg,20,3.34726,0
chalearn_15/Train,image_3206.jpg,21,3.639518,0
chalearn_15/Train,image_269.jpg,33,4.081372,2
chalearn_15/Train,image_2651.jpg,38,4.65465,3
chalearn_15/Train,image_3173.jpg,47,4.9059099999999995,3
chalearn_15/Train,image_4185.jpg,17,2.560382,0
chalearn_15/Train,image_886.jpg,7,2.0215669999999997,0
chalearn_15/Train,image_3008.jpg,25,3.602268,1
chalearn_15/Train,image_3926.jpg,22,3.7387230000000002,0
chalearn_15/Train,image_393.jpg,29,4.290474,1
chalearn_15/Train,image_4255.jpg,15,3.356383,0
chalearn_15/Train,image_4571.jpg,17,2.460804,0
chalearn_15/Train,image_2943.jpg,24,4.711216,1
chalearn_15/Train,image_579.jpg,51,4.288227,3
chalearn_15/Train,image_4849.jpg,21,2.48362,0
chalearn_15/Train,image_1884.jpg,25,3.8225379999999998,1
chalearn_15/Train,image_1937.jpg,24,4.216809,1
chalearn_15/Train,image_4363.jpg,57,4.8516449999999995,3
chalearn_15/Train,image_4586.jpg,19,3.4084230000000004,0
chalearn_15/Train,image_1366.jpg,44,3.281651,3
chalearn_15/Train,image_2159.jpg,22,3.02867,0
chalearn_15/Train,image_3942.jpg,26,3.656651,1
chalearn_15/Train,image_1333.jpg,52,4.490921,3
chalearn_15/Train,image_3803.jpg,23,4.358219999999999,1
chalearn_15/Train,image_806.jpg,26,3.5427419999999996,1
chalearn_15/Train,image_1532.jpg,57,4.776726999999999,3
chalearn_15/Train,image_2219.jpg,24,3.7756529999999997,1
chalearn_15/Train,image_1964.jpg,39,4.740759,3
chalearn_15/Train,image_2118.jpg,40,4.84621,3
chalearn_15/Train,image_4559.jpg,24,4.768626,1
chalearn_15/Train,image_3406.jpg,31,4.852366,2
chalearn_15/Train,image_2029.jpg,36,4.385159,2
chalearn_15/Train,image_3648.jpg,20,2.932054,0
chalearn_15/Train,image_68.jpg,21,2.6851130000000003,0
chalearn_15/Train,image_4025.jpg,19,3.8483699999999996,0
chalearn_15/Train,image_3938.jpg,34,5.495048000000001,2
chalearn_15/Train,image_2287.jpg,17,2.793243,0
chalearn_15/Train,image_4311.jpg,33,3.935125,2
chalearn_15/Train,image_1773.jpg,33,4.177377,2
chalearn_15/Train,image_4774.jpg,20,3.2864910000000003,0
chalearn_15/Train,image_2165.jpg,20,2.7679720000000003,0
chalearn_15/Train,image_841.jpg,38,4.757915000000001,3
chalearn_15/Train,image_3598.jpg,23,2.61725,1
chalearn_15/Train,image_2740.jpg,9,1.4394790000000002,0
chalearn_15/Train,image_3544.jpg,27,2.939478,1
chalearn_15/Train,image_1358.jpg,24,3.771585,1
chalearn_15/Train,image_3675.jpg,27,4.905224,1
chalearn_15/Train,image_520.jpg,47,4.973912,3
chalearn_15/Train,image_1915.jpg,37,4.342251,2
chalearn_15/Train,image_2619.jpg,44,5.0106459999999995,3
chalearn_15/Train,image_4319.jpg,40,4.812856,3
chalearn_15/Train,image_4295.jpg,25,3.5376980000000002,1
chalearn_15/Train,image_1619.jpg,35,4.774875,2
chalearn_15/Train,image_4756.jpg,18,2.294625,0
chalearn_15/Train,image_844.jpg,37,4.918079,2
chalearn_15/Train,image_3176.jpg,21,5.136362999999999,0
chalearn_15/Train,image_3847.jpg,21,4.552167,0
chalearn_15/Train,image_3815.jpg,39,5.115174,3
chalearn_15/Train,image_3311.jpg,45,5.864433999999999,3
chalearn_15/Train,image_1261.jpg,48,4.780384,3
chalearn_15/Train,image_1692.jpg,31,4.513969,2
chalearn_15/Train,image_4373.jpg,19,2.526306,0
chalearn_15/Train,image_852.jpg,28,3.407267,1
chalearn_15/Train,image_1390.jpg,51,5.687437,3
chalearn_15/Train,image_1656.jpg,24,3.395575,1
chalearn_15/Train,image_4452.jpg,26,3.5807019999999996,1
chalearn_15/Train,image_3495.jpg,40,5.105976999999999,3
chalearn_15/Train,image_4784.jpg,26,4.452245,1
chalearn_15/Train,image_4132.jpg,26,4.4560889999999995,1
chalearn_15/Train,image_490.jpg,59,4.78641,3
chalearn_15/Train,image_2547.jpg,22,4.607078,0
chalearn_15/Train,image_2158.jpg,15,3.307189,0
chalearn_15/Train,image_3188.jpg,31,4.970915,2
chalearn_15/Train,image_4489.jpg,47,4.790902,3
chalearn_15/Train,image_3549.jpg,16,3.678352,0
chalearn_15/Train,image_4715.jpg,52,3.499789,3
chalearn_15/Train,image_4073.jpg,18,2.789375,0
chalearn_15/Train,image_3638.jpg,40,4.986203,3
chalearn_15/Train,image_2841.jpg,42,3.622844,3
chalearn_15/Train,image_988.jpg,31,4.311811,2
chalearn_15/Train,image_4944.jpg,13,3.05143,0
chalearn_15/Train,image_3233.jpg,33,5.382585,2
chalearn_15/Train,image_4887.jpg,25,4.909383,1
chalearn_15/Train,image_4390.jpg,21,2.777689,0
chalearn_15/Train,image_4327.jpg,18,4.007646,0
chalearn_15/Train,image_1602.jpg,30,4.691114,2
chalearn_15/Train,image_4505.jpg,15,1.846121,0
chalearn_15/Train,image_4441.jpg,17,1.268648,0
chalearn_15/Train,image_4069.jpg,27,4.3665,1
chalearn_15/Train,image_1092.jpg,48,5.079917,3
chalearn_15/Train,image_26.jpg,21,3.353186,0
chalearn_15/Train,image_2448.jpg,31,4.803227,2
chalearn_15/Train,image_136.jpg,22,3.0069169999999996,0
chalearn_15/Train,image_2051.jpg,26,4.118484,1
chalearn_15/Train,image_2877.jpg,27,4.7020610000000005,1
chalearn_15/Train,image_286.jpg,7,1.456863,0
chalearn_15/Train,image_4682.jpg,25,2.9634810000000003,1
chalearn_15/Train,image_3532.jpg,21,5.26745,0
chalearn_15/Train,image_538.jpg,58,3.849861,3
chalearn_15/Train,image_3613.jpg,41,4.7309849999999996,3
chalearn_15/Train,image_1844.jpg,26,3.9067199999999995,1
chalearn_15/Train,image_1969.jpg,31,4.908481,2
chalearn_15/Train,image_1793.jpg,17,3.7563169999999997,0
chalearn_15/Train,image_4014.jpg,36,4.091702,2
chalearn_15/Train,image_3654.jpg,28,3.5810809999999997,1
chalearn_15/Train,image_249.jpg,54,5.427204,3
chalearn_15/Train,image_4694.jpg,28,4.757379,1
chalearn_15/Train,image_3031.jpg,30,3.6400550000000003,2
chalearn_15/Train,image_4046.jpg,21,4.99183,0
chalearn_15/Train,image_2758.jpg,20,3.7245739999999996,0
chalearn_15/Train,image_2880.jpg,27,3.851032,1
chalearn_15/Train,image_5021.jpg,18,2.719477,0
chalearn_15/Train,image_2484.jpg,28,3.8534260000000002,1
chalearn_15/Train,image_2185.jpg,28,4.363758,1
chalearn_15/Train,image_4207.jpg,17,3.395585,0
chalearn_15/Train,image_815.jpg,37,4.242641000000001,2
chalearn_15/Train,image_3463.jpg,27,4.768605,1
chalearn_15/Train,image_3728.jpg,23,4.488061,1
chalearn_15/Train,image_3049.jpg,39,5.071427,3
chalearn_15/Train,image_281.jpg,28,3.712225,1
chalearn_15/Train,image_1975.jpg,35,4.679677,2
chalearn_15/Train,image_2795.jpg,22,4.6106739999999995,0
chalearn_15/Train,image_140.jpg,23,3.511054,1
chalearn_15/Train,image_3615.jpg,20,3.639795,0
chalearn_15/Train,image_1701.jpg,41,4.734376999999999,3
chalearn_15/Train,image_3186.jpg,27,3.48905,1
chalearn_15/Train,image_1947.jpg,27,4.7167330000000005,1
chalearn_15/Train,image_794.jpg,62,5.465329,3
chalearn_15/Train,image_900.jpg,27,3.3266089999999995,1
chalearn_15/Train,image_4280.jpg,24,4.091828,1
chalearn_15/Train,image_3103.jpg,22,4.331753,0
chalearn_15/Train,image_2035.jpg,35,4.702508,2
chalearn_15/Train,image_3405.jpg,21,4.109609,0
chalearn_15/Train,image_97.jpg,24,2.153397,1
chalearn_15/Train,image_2891.jpg,27,5.250935,1
chalearn_15/Train,image_1053.jpg,25,3.081379,1
chalearn_15/Train,image_2898.jpg,25,5.928818,1
chalearn_15/Train,image_786.jpg,42,4.245429,3
chalearn_15/Train,image_4670.jpg,15,1.7075,0
chalearn_15/Train,image_5018.jpg,26,3.6047309999999997,1
chalearn_15/Train,image_2503.jpg,16,2.9569919999999996,0
chalearn_15/Train,image_2591.jpg,18,2.959561,0
chalearn_15/Train,image_3694.jpg,24,4.050699,1
chalearn_15/Train,image_1524.jpg,37,4.694828,2
chalearn_15/Train,image_4557.jpg,35,5.356071,2
chalearn_15/Train,image_720.jpg,68,5.225472,3
chalearn_15/Train,image_4659.jpg,22,3.020339,0
chalearn_15/Train,image_735.jpg,58,5.771097,3
chalearn_15/Train,image_4531.jpg,48,5.166644,3
chalearn_15/Train,image_4096.jpg,23,4.4749870000000005,1
chalearn_15/Train,image_1768.jpg,28,3.51603,1
chalearn_15/Train,image_4764.jpg,18,3.685407,0
chalearn_15/Train,image_4762.jpg,14,2.333192,0
chalearn_15/Train,image_498.jpg,25,3.990422,1
chalearn_15/Train,image_4231.jpg,19,3.6417330000000003,0
chalearn_15/Train,image_2800.jpg,14,3.4627160000000003,0
chalearn_15/Train,image_282.jpg,34,4.24985,2
chalearn_15/Train,image_2542.jpg,17,3.541657,0
chalearn_15/Train,image_2411.jpg,14,2.625972,0
chalearn_15/Train,image_2169.jpg,27,4.787076,1
chalearn_15/Train,image_1041.jpg,40,5.400775,3
chalearn_15/Train,image_2014.jpg,32,4.288697,2
chalearn_15/Train,image_1104.jpg,36,4.394725,2
chalearn_15/Train,image_3042.jpg,38,4.3534489999999995,3
chalearn_15/Train,image_1805.jpg,16,3.025098,0
chalearn_15/Train,image_3744.jpg,46,3.4437580000000003,3
chalearn_15/Train,image_4506.jpg,32,5.530718,2
chalearn_15/Train,image_4530.jpg,66,3.713083,3
chalearn_15/Train,image_287.jpg,31,4.103686,2
chalearn_15/Train,image_2706.jpg,36,4.973391,2
chalearn_15/Train,image_4386.jpg,14,1.09005,0
chalearn_15/Train,image_537.jpg,49,3.8920339999999998,3
chalearn_15/Train,image_2184.jpg,48,4.829216000000001,3
chalearn_15/Train,image_1710.jpg,25,4.120536,1
chalearn_15/Train,image_23.jpg,23,2.802655,1
chalearn_15/Train,image_3181.jpg,21,4.535781,0
chalearn_15/Train,image_1833.jpg,27,4.659955,1
chalearn_15/Train,image_2656.jpg,39,4.492533,3
chalearn_15/Train,image_1808.jpg,18,3.44584,0
chalearn_15/Train,image_43.jpg,23,2.8064270000000002,1
chalearn_15/Train,image_1065.jpg,22,2.673561,0
chalearn_15/Train,image_1919.jpg,25,3.3335,1
chalearn_15/Train,image_2010.jpg,27,3.99652,1
chalearn_15/Train,image_3512.jpg,29,3.282953,1
chalearn_15/Train,image_3087.jpg,34,5.810336,2
chalearn_15/Train,image_4318.jpg,50,4.166647,3
chalearn_15/Train,image_1887.jpg,22,4.553831,0
chalearn_15/Train,image_2121.jpg,39,4.5033769999999995,3
chalearn_15/Train,image_4995.jpg,19,3.976975,0
chalearn_15/Train,image_4875.jpg,23,3.4003129999999997,1
chalearn_15/Train,image_1080.jpg,27,2.777765,1
chalearn_15/Train,image_3765.jpg,36,5.536144,2
chalearn_15/Train,image_252.jpg,29,3.426339,1
chalearn_15/Train,image_1309.jpg,21,2.3982240000000004,0
chalearn_15/Train,image_3850.jpg,32,4.516898,2
chalearn_15/Train,image_4304.jpg,23,4.399474,1
chalearn_15/Train,image_2114.jpg,41,4.175962,3
chalearn_15/Train,image_4769.jpg,18,2.5753939999999997,0
chalearn_15/Train,image_4134.jpg,34,4.7569,2
chalearn_15/Train,image_816.jpg,32,4.333227,2
chalearn_15/Train,image_3372.jpg,31,3.453822,2
chalearn_15/Train,image_1658.jpg,25,3.6756860000000002,1
chalearn_15/Train,image_4125.jpg,33,4.189935,2
chalearn_15/Train,image_3407.jpg,30,4.122831,2
chalearn_15/Train,image_1921.jpg,39,5.075772,3
chalearn_15/Train,image_2553.jpg,54,5.369886,3
chalearn_15/Train,image_3590.jpg,21,3.254228,0
chalearn_15/Train,image_4359.jpg,21,3.896437,0
chalearn_15/Train,image_3192.jpg,30,2.524371,2
chalearn_15/Train,image_3380.jpg,26,4.739433,1
chalearn_15/Train,image_2042.jpg,42,4.973708,3
chalearn_15/Train,image_1420.jpg,46,4.2356620000000005,3
chalearn_15/Train,image_1054.jpg,29,4.2839279999999995,1
chalearn_15/Train,image_3290.jpg,29,5.0425699999999996,1
chalearn_15/Train,image_3692.jpg,29,5.299691999999999,1
chalearn_15/Train,image_987.jpg,34,5.617433,2
chalearn_15/Train,image_3073.jpg,30,4.980518,2
chalearn_15/Train,image_446.jpg,26,2.9652819999999998,1
chalearn_15/Train,image_4778.jpg,54,3.498571,3
chalearn_15/Train,image_189.jpg,24,2.818623,1
chalearn_15/Train,image_4492.jpg,24,3.159465,1
chalearn_15/Train,image_1423.jpg,33,3.0438970000000003,2
chalearn_15/Train,image_1436.jpg,43,3.077698,3
chalearn_15/Train,image_802.jpg,67,4.682840000000001,3
chalearn_15/Train,image_1494.jpg,40,4.129837,3
chalearn_15/Train,image_2425.jpg,37,4.753894,2
chalearn_15/Train,image_1651.jpg,23,3.641862,1
chalearn_15/Train,image_3898.jpg,33,5.681897,2
chalearn_15/Train,image_1222.jpg,52,3.681171,3
chalearn_15/Train,image_4086.jpg,40,5.335,3
chalearn_15/Train,image_2050.jpg,36,4.789321,2
chalearn_15/Train,image_1060.jpg,27,3.642157,1
chalearn_15/Train,image_5007.jpg,20,2.516611,0
chalearn_15/Train,image_1517.jpg,31,4.257855999999999,2
chalearn_15/Train,image_2163.jpg,41,4.8719269999999995,3
chalearn_15/Train,image_3746.jpg,21,3.938274,0
chalearn_15/Train,image_4742.jpg,18,2.5232650000000003,0
chalearn_15/Train,image_4910.jpg,38,4.199567,3
chalearn_15/Train,image_3261.jpg,19,2.596883,0
chalearn_15/Train,image_2406.jpg,19,3.56235,0
chalearn_15/Train,image_4751.jpg,27,5.960611,1
chalearn_15/Train,image_2356.jpg,23,4.378088,1
chalearn_15/Train,image_4750.jpg,22,3.423773,0
chalearn_15/Train,image_601.jpg,27,4.467569999999999,1
chalearn_15/Train,image_3895.jpg,37,5.734762,2
chalearn_15/Train,image_2873.jpg,30,4.657209,2
chalearn_15/Train,image_2667.jpg,59,3.946025,3
chalearn_15/Train,image_614.jpg,22,2.782049,0
chalearn_15/Train,image_59.jpg,22,2.587717,0
chalearn_15/Train,image_435.jpg,46,4.806989,3
chalearn_15/Train,image_3834.jpg,30,3.585151,2
chalearn_15/Train,image_2104.jpg,26,4.235661,1
chalearn_15/Train,image_820.jpg,33,3.6147370000000003,2
chalearn_15/Train,image_2620.jpg,45,3.4506040000000002,3
chalearn_15/Train,image_1984.jpg,20,4.1897150000000005,0
chalearn_15/Train,image_3197.jpg,24,4.908043,1
chalearn_15/Train,image_2597.jpg,39,4.581899,3
chalearn_15/Train,image_4915.jpg,37,3.337738,2
chalearn_15/Train,image_2217.jpg,30,5.126711,2
chalearn_15/Train,image_1468.jpg,38,4.227271,3
chalearn_15/Train,image_2779.jpg,23,4.451896,1
chalearn_15/Train,image_998.jpg,42,3.519624,3
chalearn_15/Train,image_3579.jpg,29,4.923413,1
chalearn_15/Train,image_689.jpg,56,4.199733,3
chalearn_15/Train,image_3091.jpg,46,4.681706,3
chalearn_15/Train,image_3681.jpg,24,3.275498,1
chalearn_15/Train,image_799.jpg,31,4.028008,2
chalearn_15/Train,image_2446.jpg,22,4.120545,0
chalearn_15/Train,image_2935.jpg,26,6.2562370000000005,1
chalearn_15/Train,image_276.jpg,29,2.820559,1
chalearn_15/Train,image_4700.jpg,24,3.655133,1
chalearn_15/Train,image_4429.jpg,29,5.062869999999999,1
chalearn_15/Train,image_4567.jpg,28,4.9099330000000005,1
chalearn_15/Train,image_2963.jpg,41,4.8765849999999995,3
chalearn_15/Train,image_2712.jpg,54,4.209211,3
chalearn_15/Train,image_1125.jpg,34,3.316625,2
chalearn_15/Train,image_290.jpg,34,4.011817,2
chalearn_15/Train,image_2317.jpg,28,4.358899,1
chalearn_15/Train,image_578.jpg,36,4.6785559999999995,2
chalearn_15/Train,image_3601.jpg,36,5.916180000000001,2
chalearn_15/Train,image_3796.jpg,50,5.2153730000000005,3
chalearn_15/Train,image_1499.jpg,41,3.9298580000000003,3
chalearn_15/Train,image_267.jpg,21,2.736749,0
chalearn_15/Train,image_2482.jpg,27,3.602111,1
chalearn_15/Train,image_157.jpg,22,2.968112,0
chalearn_15/Train,image_1398.jpg,49,3.9626349999999997,3
chalearn_15/Train,image_3182.jpg,38,5.544367,3
chalearn_15/Train,image_4993.jpg,20,3.201389,0
chalearn_15/Train,image_2764.jpg,46,4.5084800000000005,3
chalearn_15/Train,image_1415.jpg,58,4.889757,3
chalearn_15/Train,image_5015.jpg,21,3.093773,0
chalearn_15/Train,image_1282.jpg,38,5.544868,3
chalearn_15/Train,image_4948.jpg,13,1.7908380000000002,0
chalearn_15/Train,image_5019.jpg,20,3.4641019999999996,0
chalearn_15/Train,image_4984.jpg,22,3.3199730000000005,0
chalearn_15/Train,image_3877.jpg,29,5.517019,1
chalearn_15/Train,image_1272.jpg,36,3.650403,2
chalearn_15/Train,image_572.jpg,53,3.839669,3
chalearn_15/Train,image_2686.jpg,39,4.576909,3
chalearn_15/Train,image_1447.jpg,35,4.692938,2
chalearn_15/Train,image_3280.jpg,32,4.360286,2
chalearn_15/Train,image_5002.jpg,23,4.208985,1
chalearn_15/Train,image_3871.jpg,27,4.712749,1
chalearn_15/Train,image_2272.jpg,29,4.800111,1
chalearn_15/Train,image_787.jpg,24,3.8461540000000003,1
chalearn_15/Train,image_94.jpg,30,2.8078990000000004,2
chalearn_15/Train,image_2023.jpg,16,2.975159,0
chalearn_15/Train,image_1044.jpg,54,4.532709,3
chalearn_15/Train,image_4471.jpg,29,3.9977769999999997,1
chalearn_15/Train,image_1278.jpg,43,4.529993,3
chalearn_15/Train,image_3416.jpg,21,4.60179,0
chalearn_15/Train,image_4026.jpg,49,4.845782,3
chalearn_15/Train,image_797.jpg,65,4.513585,3
chalearn_15/Train,image_230.jpg,26,3.000986,1
chalearn_15/Train,image_693.jpg,58,5.230236,3
